RES_LAD23CD,WORK_LAD23CD,flow
E07000109,E07000176,1
E07000109,E07000178,1
E07000109,E07000179,3
E07000109,E07000180,3
E07000109,E07000181,3
E07000109,E07000192,2
E07000109,E07000193,7
E07000109,E07000195,2
E07000109,E07000196,1
E07000109,E07000197,11
E07000109,E07000199,1
E07000109,E07000202,3
E07000109,E07000203,1
E07000109,E07000207,15
E07000109,E07000208,10
E07000109,E07000209,14
E07000109,E07000210,18
E07000109,E07000211,41
E07000109,E07000212,25
E07000109,E07000213,10
E07000109,E07000214,26
E07000109,E07000215,30
E07000109,E07000216,8
E07000109,E07000217,10
E07000109,E07000218,3
E07000109,E07000219,2
E07000109,E07000220,4
E07000109,E07000221,1
E07000109,E07000222,2
E07000109,E07000223,1
E07000109,E07000224,1
E07000109,E07000225,21
E07000109,E07000226,85
E07000109,E07000227,5
E07000109,E07000228,16
E07000109,E07000229,5
E07000109,E07000237,1
E07000109,E07000240,9
E07000109,E07000241,24
E07000109,E07000242,13
E07000109,E07000243,10
E07000109,E07000244,5
E07000109,E07000245,6
E07000109,E08000002,2
E07000109,E08000003,5
E07000109,E08000004,5
E07000109,E08000005,1
E07000109,E08000006,3
E07000109,E08000007,1
E07000109,E08000009,4
E07000109,E08000010,1
E07000109,E08000011,1
E07000109,E08000013,2
E07000109,E08000015,1
E07000109,E08000017,3
E07000109,E08000018,4
E07000109,E08000019,1
E07000109,E08000021,3
E07000109,E08000022,1
E07000109,E08000025,19
E07000109,E08000026,2
E07000109,E08000027,1
E07000109,E08000028,5
E07000109,E08000029,6
E07000109,E08000030,2
E07000109,E08000031,5
E07000109,E08000032,12
E07000109,E08000033,7
E07000109,E08000034,3
E07000109,E08000035,16
E07000109,E08000036,3
E07000109,E08000037,4
E07000109,E09000001,1159
E07000109,E09000002,148
E07000109,E09000003,30
E07000109,E09000004,1864
E07000109,E09000005,34
E07000109,E09000006,735
E07000109,E09000007,521
E07000109,E09000008,86
E07000109,E09000009,51
E07000109,E09000010,44
E07000109,E09000011,831
E07000109,E09000012,151
E07000109,E09000013,108
E07000109,E09000014,26
E07000109,E09000015,15
E07000109,E09000016,116
E07000109,E09000017,91
E07000109,E09000018,43
E07000109,E09000019,298
E07000109,E09000020,109
E07000109,E09000021,22
E07000109,E09000022,304
E07000109,E09000023,362
E07000109,E09000024,48
E07000109,E09000025,185
E07000109,E09000026,31
E07000109,E09000027,22
E07000109,E09000028,674
E07000109,E09000029,43
E07000109,E09000030,697
E07000109,E09000031,58
E07000109,E09000032,79
E07000109,E09000033,1338
E07000109,W06000006,8
E07000109,W06000009,1
E07000109,W06000010,1
E07000109,W06000011,3
E07000109,W06000014,2
E07000109,W06000015,1
E07000109,W06000016,1
E07000109,W06000022,1
E07000109,W06000023,2
E07000110,E06000006,3
E07000110,E06000007,2
E07000110,E06000009,1
E07000110,E06000014,2
E07000110,E06000015,2
E07000110,E06000016,5
E07000110,E06000018,7
E07000110,E06000019,6
E07000110,E06000020,1
E07000110,E06000021,2
E07000110,E06000022,4
E07000110,E06000023,3
E07000110,E06000024,4
E07000110,E06000025,8
E07000110,E06000026,6
E07000110,E06000027,1
E07000110,E06000030,7
E07000110,E06000031,3
E07000110,E06000032,20
E07000110,E06000033,23
E07000110,E06000034,151
E07000110,E06000035,4165
E07000110,E06000036,24
E07000110,E06000037,13
E07000110,E06000038,11
E07000110,E06000039,30
E07000110,E06000040,20
E07000110,E06000041,11
E07000110,E06000042,20
E07000110,E06000043,16
E07000110,E06000044,5
E07000110,E06000045,2
E07000110,E06000046,2
E07000110,E06000047,1
E07000110,E06000049,3
E07000110,E06000050,7
E07000110,E06000051,9
E07000110,E06000052,6
E07000110,E06000054,21
E07000110,E06000055,8
E07000110,E06000056,15
E07000110,E06000057,5
E07000110,E06000058,3
E07000110,E06000059,13
E07000110,E06000060,40
E07000110,E06000061,14
E07000110,E06000062,12
E07000110,E06000063,3
E07000110,E06000064,3
E07000110,E06000065,14
E07000110,E06000066,10
E07000110,E07000008,2
E07000110,E07000009,2
E07000110,E07000011,4
E07000110,E07000012,8
E07000110,E07000032,1
E07000110,E07000033,5
E07000110,E07000035,2
E07000110,E07000041,1
E07000110,E07000043,3
E07000110,E07000044,3
E07000110,E07000045,1
E07000110,E07000061,14
E07000110,E07000062,56
E07000110,E07000063,15
E07000110,E07000064,81
E07000110,E07000065,120
E07000110,E07000066,56
E07000110,E07000067,12
E07000110,E07000068,48
E07000110,E07000069,7
E07000110,E07000070,25
E07000110,E07000071,8
E07000110,E07000072,24
E07000110,E07000073,11
E07000110,E07000074,13
E07000110,E07000075,5
E07000110,E07000076,5
E07000110,E07000077,14
E07000110,E07000078,1
E07000110,E07000079,3
E07000110,E07000081,2
E07000110,E07000082,2
E07000110,E07000083,2
E07000110,E07000084,20
E07000110,E07000085,9
E07000110,E07000086,4
E07000110,E07000087,4
E07000110,E07000088,1
E07000110,E07000089,6
E07000110,E07000090,2
E07000110,E07000091,6
E07000110,E07000092,21
E07000110,E07000093,1
E07000110,E07000094,7
E07000110,E07000095,24
E07000110,E07000096,18
E07000110,E07000098,17
E07000110,E07000099,6
E07000110,E07000102,20
E07000110,E07000103,15
E07000110,E07000105,1636
E07000110,E07000106,517
E07000110,E07000107,1035
E07000110,E07000108,116
E07000110,E07000109,569
E07000110,E07000110,30693
E07000110,E07000111,1124
E07000110,E07000112,268
E07000110,E07000113,1533
E07000110,E07000114,84
E07000110,E07000115,7479
E07000110,E07000116,2671
E07000110,E07000122,1
E07000110,E07000123,6
E07000110,E07000124,5
E07000110,E07000126,1
E07000110,E07000127,4
E07000110,E07000129,1
E07000110,E07000131,2
E07000110,E07000132,1
E07000110,E07000133,1
E07000110,E07000134,4
E07000110,E07000138,2
E07000110,E07000139,2
E07000110,E07000141,1
E07000110,E07000143,1
E07000110,E07000144,1
E07000110,E07000145,1
E07000110,E07000146,5
E07000110,E07000148,3
E07000110,E07000171,1
E07000110,E07000172,1
E07000110,E07000174,1
E07000110,E07000175,1
E07000110,E07000177,3
E07000110,E07000178,6
E07000110,E07000179,7
E07000110,E07000180,6
E07000110,E07000181,2
E07000110,E07000193,1
E07000110,E07000194,2
E07000110,E07000195,1
E07000110,E07000196,1
E07000110,E07000197,4
E07000110,E07000199,3
E07000110,E07000200,11
E07000110,E07000202,6
E07000110,E07000203,3
E07000110,E07000207,21
E07000110,E07000208,13
E07000110,E07000209,42
E07000110,E07000210,58
E07000110,E07000211,153
E07000110,E07000212,28
E07000110,E07000213,20
E07000110,E07000214,18
E07000110,E07000215,100
E07000110,E07000216,9
E07000110,E07000217,18
E07000110,E07000218,5
E07000110,E07000219,1
E07000110,E07000220,7
E07000110,E07000221,3
E07000110,E07000222,8
E07000110,E07000223,2
E07000110,E07000224,2
E07000110,E07000225,6
E07000110,E07000226,199
E07000110,E07000227,32
E07000110,E07000228,66
E07000110,E07000229,14
E07000110,E07000234,2
E07000110,E07000235,1
E07000110,E07000236,3
E07000110,E07000237,1
E07000110,E07000238,3
E07000110,E07000240,20
E07000110,E07000241,19
E07000110,E07000242,7
E07000110,E07000243,4
E07000110,E07000244,7
E07000110,E07000245,9
E07000110,E08000001,1
E07000110,E08000002,2
E07000110,E08000003,7
E07000110,E08000004,2
E07000110,E08000005,1
E07000110,E08000006,4
E07000110,E08000007,3
E07000110,E08000008,1
E07000110,E08000009,8
E07000110,E08000010,1
E07000110,E08000012,1
E07000110,E08000013,1
E07000110,E08000016,2
E07000110,E08000017,9
E07000110,E08000019,10
E07000110,E08000021,11
E07000110,E08000024,2
E07000110,E08000025,13
E07000110,E08000026,5
E07000110,E08000027,7
E07000110,E08000028,3
E07000110,E08000029,8
E07000110,E08000030,9
E07000110,E08000031,3
E07000110,E08000032,17
E07000110,E08000033,10
E07000110,E08000034,3
E07000110,E08000035,11
E07000110,E08000036,3
E07000110,E08000037,4
E07000110,E09000001,1132
E07000110,E09000002,48
E07000110,E09000003,28
E07000110,E09000004,599
E07000110,E09000005,16
E07000110,E09000006,705
E07000110,E09000007,414
E07000110,E09000008,176
E07000110,E09000009,41
E07000110,E09000010,25
E07000110,E09000011,310
E07000110,E09000012,92
E07000110,E09000013,85
E07000110,E09000014,29
E07000110,E09000015,9
E07000110,E09000016,61
E07000110,E09000017,49
E07000110,E09000018,55
E07000110,E09000019,230
E07000110,E09000020,95
E07000110,E09000021,32
E07000110,E09000022,217
E07000110,E09000023,200
E07000110,E09000024,31
E07000110,E09000025,93
E07000110,E09000026,31
E07000110,E09000027,25
E07000110,E09000028,458
E07000110,E09000029,70
E07000110,E09000030,633
E07000110,E09000031,25
E07000110,E09000032,86
E07000110,E09000033,1225
E07000110,W06000004,1
E07000110,W06000005,3
E07000110,W06000006,4
E07000110,W06000009,2
E07000110,W06000011,7
E07000110,W06000013,4
E07000110,W06000014,2
E07000110,W06000015,3
E07000110,W06000016,3
E07000110,W06000018,2
E07000110,W06000023,1
E07000111,E06000002,2
E07000111,E06000006,2
E07000111,E06000007,2
E07000111,E06000010,1
E07000111,E06000011,1
E07000111,E06000012,2
E07000111,E06000013,1
E07000111,E06000015,1
E07000111,E06000016,3
E07000111,E06000018,6
E07000111,E06000019,2
E07000111,E06000020,3
E07000111,E06000021,4
E07000111,E06000022,6
E07000111,E06000023,8
E07000111,E06000025,10
E07000111,E06000026,2
E07000111,E06000030,3
E07000111,E06000031,3
E07000111,E06000032,17
E07000111,E06000033,10
E07000111,E06000034,163
E07000111,E06000035,434
E07000111,E06000036,27
E07000111,E06000037,6
E07000111,E06000038,16
E07000111,E06000039,18
E07000111,E06000040,18
E07000111,E06000041,12
E07000111,E06000042,13
E07000111,E06000043,27
E07000111,E06000044,3
E07000111,E06000045,4
E07000111,E06000046,4
E07000111,E06000047,1
E07000111,E06000049,4
E07000111,E06000051,9
E07000111,E06000052,7
E07000111,E06000054,45
E07000111,E06000055,3
E07000111,E06000056,2
E07000111,E06000057,2
E07000111,E06000058,1
E07000111,E06000059,5
E07000111,E06000060,20
E07000111,E06000061,2
E07000111,E06000062,5
E07000111,E06000063,2
E07000111,E06000064,1
E07000111,E06000065,4
E07000111,E06000066,8
E07000111,E07000008,10
E07000111,E07000009,2
E07000111,E07000011,8
E07000111,E07000012,11
E07000111,E07000032,1
E07000111,E07000037,1
E07000111,E07000041,2
E07000111,E07000043,1
E07000111,E07000046,5
E07000111,E07000047,2
E07000111,E07000061,11
E07000111,E07000062,13
E07000111,E07000063,16
E07000111,E07000064,29
E07000111,E07000065,178
E07000111,E07000066,57
E07000111,E07000067,9
E07000111,E07000068,44
E07000111,E07000069,3
E07000111,E07000070,36
E07000111,E07000071,5
E07000111,E07000072,14
E07000111,E07000073,16
E07000111,E07000074,9
E07000111,E07000075,4
E07000111,E07000076,2
E07000111,E07000077,8
E07000111,E07000078,3
E07000111,E07000079,4
E07000111,E07000081,3
E07000111,E07000082,4
E07000111,E07000083,1
E07000111,E07000084,13
E07000111,E07000085,10
E07000111,E07000086,4
E07000111,E07000087,2
E07000111,E07000089,10
E07000111,E07000091,3
E07000111,E07000092,20
E07000111,E07000093,3
E07000111,E07000094,2
E07000111,E07000095,14
E07000111,E07000096,11
E07000111,E07000098,9
E07000111,E07000099,1
E07000111,E07000102,7
E07000111,E07000103,11
E07000111,E07000105,114
E07000111,E07000106,68
E07000111,E07000107,3010
E07000111,E07000108,18
E07000111,E07000109,666
E07000111,E07000110,726
E07000111,E07000111,12767
E07000111,E07000112,23
E07000111,E07000113,100
E07000111,E07000114,13
E07000111,E07000115,2119
E07000111,E07000116,1278
E07000111,E07000117,1
E07000111,E07000122,1
E07000111,E07000123,5
E07000111,E07000124,3
E07000111,E07000126,2
E07000111,E07000131,1
E07000111,E07000134,3
E07000111,E07000137,1
E07000111,E07000139,2
E07000111,E07000144,1
E07000111,E07000145,1
E07000111,E07000146,1
E07000111,E07000148,2
E07000111,E07000149,1
E07000111,E07000170,1
E07000111,E07000171,1
E07000111,E07000172,2
E07000111,E07000177,5
E07000111,E07000178,10
E07000111,E07000179,4
E07000111,E07000180,4
E07000111,E07000181,3
E07000111,E07000192,1
E07000111,E07000193,1
E07000111,E07000194,1
E07000111,E07000197,2
E07000111,E07000198,1
E07000111,E07000199,1
E07000111,E07000200,4
E07000111,E07000202,8
E07000111,E07000203,2
E07000111,E07000207,50
E07000111,E07000208,27
E07000111,E07000209,49
E07000111,E07000210,104
E07000111,E07000211,320
E07000111,E07000212,44
E07000111,E07000213,17
E07000111,E07000214,18
E07000111,E07000215,819
E07000111,E07000216,8
E07000111,E07000217,22
E07000111,E07000219,1
E07000111,E07000220,3
E07000111,E07000222,1
E07000111,E07000223,2
E07000111,E07000224,3
E07000111,E07000225,7
E07000111,E07000226,307
E07000111,E07000227,46
E07000111,E07000228,210
E07000111,E07000229,8
E07000111,E07000234,1
E07000111,E07000240,14
E07000111,E07000241,13
E07000111,E07000242,7
E07000111,E07000243,7
E07000111,E07000244,5
E07000111,E07000245,4
E07000111,E08000003,7
E07000111,E08000005,2
E07000111,E08000006,3
E07000111,E08000007,3
E07000111,E08000008,1
E07000111,E08000009,5
E07000111,E08000010,3
E07000111,E08000011,3
E07000111,E08000012,6
E07000111,E08000013,2
E07000111,E08000014,1
E07000111,E08000015,1
E07000111,E08000016,1
E07000111,E08000018,1
E07000111,E08000019,4
E07000111,E08000021,4
E07000111,E08000023,1
E07000111,E08000024,1
E07000111,E08000025,10
E07000111,E08000026,2
E07000111,E08000027,2
E07000111,E08000028,2
E07000111,E08000029,2
E07000111,E08000030,1
E07000111,E08000031,1
E07000111,E08000032,3
E07000111,E08000033,2
E07000111,E08000035,6
E07000111,E09000001,3004
E07000111,E09000002,100
E07000111,E09000003,31
E07000111,E09000004,1973
E07000111,E09000005,23
E07000111,E09000006,3095
E07000111,E09000007,835
E07000111,E09000008,538
E07000111,E09000009,47
E07000111,E09000010,37
E07000111,E09000011,792
E07000111,E09000012,198
E07000111,E09000013,171
E07000111,E09000014,17
E07000111,E09000015,15
E07000111,E09000016,70
E07000111,E09000017,75
E07000111,E09000018,73
E07000111,E09000019,500
E07000111,E09000020,200
E07000111,E09000021,46
E07000111,E09000022,484
E07000111,E09000023,586
E07000111,E09000024,99
E07000111,E09000025,117
E07000111,E09000026,31
E07000111,E09000027,50
E07000111,E09000028,1040
E07000111,E09000029,129
E07000111,E09000030,1311
E07000111,E09000031,53
E07000111,E09000032,145
E07000111,E09000033,2524
E07000111,W06000005,2
E07000111,W06000009,3
E07000111,W06000011,2
E07000111,W06000012,1
E07000111,W06000014,2
E07000111,W06000016,1
E07000111,W06000018,4
E07000111,W06000021,1
E07000112,E06000004,1
E07000112,E06000006,3
E07000112,E06000007,3
E07000112,E06000010,2
E07000112,E06000011,1
E07000112,E06000014,4
E07000112,E06000015,1
E07000112,E06000017,1
E07000112,E06000018,1
E07000112,E06000019,3
E07000112,E06000021,3
E07000112,E06000022,3
E07000112,E06000023,4
E07000112,E06000024,2
E07000112,E06000025,6
E07000112,E06000026,8
E07000112,E06000030,1
E07000112,E06000031,6
E07000112,E06000032,10
E07000112,E06000033,8
E07000112,E06000034,30
E07000112,E06000035,212
E07000112,E06000036,6
E07000112,E06000037,1
E07000112,E06000038,9
E07000112,E06000039,5
E07000112,E06000040,5
E07000112,E06000041,5
E07000112,E06000042,5
E07000112,E06000043,8
E07000112,E06000044,15
E07000112,E06000045,3
E07000112,E06000046,2
E07000112,E06000047,1
E07000112,E06000049,1
E07000112,E06000050,3
E07000112,E06000051,8
E07000112,E06000052,3
E07000112,E06000054,28
E07000112,E06000055,2
E07000112,E06000056,4
E07000112,E06000058,5
E07000112,E06000059,12
E07000112,E06000060,15
E07000112,E06000061,8
E07000112,E06000062,2
E07000112,E06000064,1
E07000112,E06000065,11
E07000112,E06000066,3
E07000112,E07000008,3
E07000112,E07000011,4
E07000112,E07000012,3
E07000112,E07000032,1
E07000112,E07000035,1
E07000112,E07000036,1
E07000112,E07000039,2
E07000112,E07000040,3
E07000112,E07000043,15
E07000112,E07000044,1
E07000112,E07000045,1
E07000112,E07000061,8
E07000112,E07000062,65
E07000112,E07000063,3
E07000112,E07000064,209
E07000112,E07000065,30
E07000112,E07000066,13
E07000112,E07000067,5
E07000112,E07000068,10
E07000112,E07000069,8
E07000112,E07000070,7
E07000112,E07000071,4
E07000112,E07000072,8
E07000112,E07000074,10
E07000112,E07000075,1
E07000112,E07000076,5
E07000112,E07000077,5
E07000112,E07000078,1
E07000112,E07000079,1
E07000112,E07000082,13
E07000112,E07000083,3
E07000112,E07000084,9
E07000112,E07000085,4
E07000112,E07000086,8
E07000112,E07000087,8
E07000112,E07000088,5
E07000112,E07000089,2
E07000112,E07000090,1
E07000112,E07000091,8
E07000112,E07000092,6
E07000112,E07000093,3
E07000112,E07000094,7
E07000112,E07000095,9
E07000112,E07000096,8
E07000112,E07000098,5
E07000112,E07000099,2
E07000112,E07000102,7
E07000112,E07000103,10
E07000112,E07000105,4759
E07000112,E07000106,1954
E07000112,E07000107,102
E07000112,E07000108,2632
E07000112,E07000109,88
E07000112,E07000110,795
E07000112,E07000111,80
E07000112,E07000112,23622
E07000112,E07000113,254
E07000112,E07000114,349
E07000112,E07000115,366
E07000112,E07000116,144
E07000112,E07000119,1
E07000112,E07000120,1
E07000112,E07000121,1
E07000112,E07000124,1
E07000112,E07000125,3
E07000112,E07000126,1
E07000112,E07000127,3
E07000112,E07000129,1
E07000112,E07000134,2
E07000112,E07000137,1
E07000112,E07000138,1
E07000112,E07000140,4
E07000112,E07000143,3
E07000112,E07000147,1
E07000112,E07000148,1
E07000112,E07000149,1
E07000112,E07000170,1
E07000112,E07000172,2
E07000112,E07000173,1
E07000112,E07000176,4
E07000112,E07000177,4
E07000112,E07000178,9
E07000112,E07000179,6
E07000112,E07000180,3
E07000112,E07000181,2
E07000112,E07000193,2
E07000112,E07000194,2
E07000112,E07000195,2
E07000112,E07000196,7
E07000112,E07000197,14
E07000112,E07000200,2
E07000112,E07000203,2
E07000112,E07000207,6
E07000112,E07000208,6
E07000112,E07000209,15
E07000112,E07000210,16
E07000112,E07000211,33
E07000112,E07000212,1
E07000112,E07000213,16
E07000112,E07000214,13
E07000112,E07000215,32
E07000112,E07000216,4
E07000112,E07000217,7
E07000112,E07000219,1
E07000112,E07000220,3
E07000112,E07000222,3
E07000112,E07000223,1
E07000112,E07000224,2
E07000112,E07000225,2
E07000112,E07000226,37
E07000112,E07000227,5
E07000112,E07000228,5
E07000112,E07000229,3
E07000112,E07000237,2
E07000112,E07000238,1
E07000112,E07000240,6
E07000112,E07000241,16
E07000112,E07000242,7
E07000112,E07000243,4
E07000112,E07000244,4
E07000112,E07000245,4
E07000112,E08000001,2
E07000112,E08000002,1
E07000112,E08000003,9
E07000112,E08000006,1
E07000112,E08000007,4
E07000112,E08000008,1
E07000112,E08000009,8
E07000112,E08000010,2
E07000112,E08000012,2
E07000112,E08000017,3
E07000112,E08000018,2
E07000112,E08000019,10
E07000112,E08000025,9
E07000112,E08000026,2
E07000112,E08000027,1
E07000112,E08000028,5
E07000112,E08000029,3
E07000112,E08000030,2
E07000112,E08000031,2
E07000112,E08000032,5
E07000112,E08000033,3
E07000112,E08000034,1
E07000112,E08000035,16
E07000112,E08000036,1
E07000112,E09000001,267
E07000112,E09000002,8
E07000112,E09000003,14
E07000112,E09000004,66
E07000112,E09000005,23
E07000112,E09000006,89
E07000112,E09000007,161
E07000112,E09000008,44
E07000112,E09000009,56
E07000112,E09000010,8
E07000112,E09000011,65
E07000112,E09000012,21
E07000112,E09000013,34
E07000112,E09000014,10
E07000112,E09000015,13
E07000112,E09000016,20
E07000112,E09000017,23
E07000112,E09000018,17
E07000112,E09000019,72
E07000112,E09000020,27
E07000112,E09000021,11
E07000112,E09000022,43
E07000112,E09000023,47
E07000112,E09000024,24
E07000112,E09000025,33
E07000112,E09000026,18
E07000112,E09000027,6
E07000112,E09000028,110
E07000112,E09000029,15
E07000112,E09000030,112
E07000112,E09000031,9
E07000112,E09000032,26
E07000112,E09000033,306
E07000112,W06000001,2
E07000112,W06000009,3
