outla,inla,moves
E06000004,W06000015,13.39
E06000004,W06000016,4.0671
E06000004,W06000018,5.2250000000000005
E06000004,W06000021,5.2639
E06000004,W06000022,6.9765
E06000004,W06000024,1.361
E06000005,E06000001,60.8167
E06000005,E06000002,145.1359
E06000005,E06000003,107.3325
E06000005,E06000004,336.096
E06000005,E06000005,2838.033022602089
E06000005,E06000006,4.8723
E06000005,E06000007,6.5756000000000006
E06000005,E06000008,1.8434
E06000005,E06000009,11.9905
E06000005,E06000010,16.0329
E06000005,E06000011,21.5571
E06000005,E06000012,3.8267999999999995
E06000005,E06000013,1.2543
E06000005,E06000014,25.321400000000004
E06000005,E06000015,1.5286
E06000005,E06000016,2.8167
E06000005,E06000018,4.8102
E06000005,E06000019,2.8099
E06000005,E06000020,6.5851999999999995
E06000005,E06000021,4.2511
E06000005,E06000023,12.2704
E06000005,E06000025,2.7322
E06000005,E06000026,8.6244
E06000005,E06000027,1.4531
E06000005,E06000030,10.1177
E06000005,E06000031,5.5851
E06000005,E06000032,8.0384
E06000005,E06000033,2.885
E06000005,E06000034,1.4438
E06000005,E06000035,2.693
E06000005,E06000036,2.4942
E06000005,E06000037,1.2209
E06000005,E06000038,2.4863
E06000005,E06000039,1.2452
E06000005,E06000041,4.8828
E06000005,E06000042,8.1494
E06000005,E06000043,4.1083
E06000005,E06000045,1.3391
E06000005,E06000046,2.6019
E06000005,E06000047,774.7658
E06000005,E06000049,11.8249
E06000005,E06000050,9.1434
E06000005,E06000051,1.2491
E06000005,E06000052,3.8400000000000003
E06000005,E06000053,1.3058
E06000005,E06000054,8.6826
E06000005,E06000055,2.6519
E06000005,E06000056,1.3176
E06000005,E06000057,50.0349
E06000005,E06000059,1.234
E06000005,E06000060,2.6423
E06000005,E06000061,5.7083
E06000005,E06000062,4.2522
E06000005,E06000063,25.267000000000003
E06000005,E06000064,28.189600000000002
E06000005,E06000065,302.5566
E06000005,E06000066,7.6472
E06000005,E07000008,5.73
E06000005,E07000009,1.3776
E06000005,E07000011,1.3516
E06000005,E07000012,1.3797
E06000005,E07000033,1.6321
E06000005,E07000037,1.8167
E06000005,E07000038,3.5351999999999997
E06000005,E07000039,3.0636
E06000005,E07000040,1.4116
E06000005,E07000044,1.4344
E06000005,E07000062,2.7259
E06000005,E07000063,2.6873
E06000005,E07000064,1.3679
E06000005,E07000065,1.3602
E06000005,E07000067,1.4447
E06000005,E07000070,1.4428
E06000005,E07000071,1.4384
E06000005,E07000078,1.5218
E06000005,E07000082,1.4808
E06000005,E07000084,1.3632
E06000005,E07000089,1.3592
E06000005,E07000091,1.3401
E06000005,E07000094,2.6882
E06000005,E07000099,1.4093
E06000005,E07000109,2.6841999999999997
E06000005,E07000110,1.3457
E06000005,E07000112,1.3378
E06000005,E07000113,1.3434
E06000005,E07000114,1.3555
E06000005,E07000116,2.692
E06000005,E07000117,1.8447
E06000005,E07000118,1.7287
E06000005,E07000119,6.1792
E06000005,E07000120,1.8548
E06000005,E07000121,9.154900000000001
E06000005,E07000122,10.9967
E06000005,E07000123,8.1202
E06000005,E07000124,7.413
E06000005,E07000125,1.8052
E06000005,E07000127,7.1624
E06000005,E07000128,7.9758000000000004
E06000005,E07000131,4.307799999999999
E06000005,E07000132,1.4199
E06000005,E07000134,1.4213
E06000005,E07000135,2.8063000000000002
E06000005,E07000137,5.9068000000000005
E06000005,E07000138,1.4952
E06000005,E07000141,3.1707
E06000005,E07000142,1.4971
E06000005,E07000143,2.7217000000000002
E06000005,E07000147,4.1098
E06000005,E07000148,4.1438
E06000005,E07000149,1.3318
E06000005,E07000170,4.8370999999999995
E06000005,E07000171,6.4661
E06000005,E07000172,1.5798
E06000005,E07000176,3.2178
E06000005,E07000178,2.7182
E06000005,E07000179,1.3615
E06000005,E07000180,1.3417
E06000005,E07000181,1.3488
E06000005,E07000195,2.8462
E06000005,E07000196,1.5521
E06000005,E07000197,3.0728
E06000005,E07000198,2.8167
E06000005,E07000199,1.5344
E06000005,E07000211,3.0176
E06000005,E07000212,1.5054
E06000005,E07000214,1.5902
E06000005,E07000216,1.4766
E06000005,E07000219,2.5617
E06000005,E07000221,2.5161
E06000005,E07000222,1.2739
E06000005,E07000223,1.3705
E06000005,E07000226,1.3651
E06000005,E07000229,1.3441
E06000005,E07000237,1.434
E06000005,E07000238,1.4098
E06000005,E07000240,1.4259
E06000005,E07000242,1.3993
E06000005,E07000244,1.4994
E06000005,E07000245,3.0194
E06000005,E08000002,1.5881
E06000005,E08000003,18.6066
E06000005,E08000004,1.547
E06000005,E08000005,6.4221
E06000005,E08000006,16.569499999999998
E06000005,E08000007,4.2231
E06000005,E08000008,3.1075999999999997
E06000005,E08000009,11.0162
E06000005,E08000010,1.6267
E06000005,E08000011,2.7565
E06000005,E08000012,12.1509
E06000005,E08000014,2.518
E06000005,E08000015,3.3463000000000003
E06000005,E08000016,2.8443
E06000005,E08000017,13.4449
E06000005,E08000018,1.7204
E06000005,E08000019,12.2597
E06000005,E08000021,78.01499999999999
E06000005,E08000022,37.9959
E06000005,E08000023,11.401399999999999
E06000005,E08000024,49.482699999999994
E06000005,E08000025,14.2222
E06000005,E08000026,9.4975
E06000005,E08000027,1.1957
E06000005,E08000029,1.282
E06000005,E08000030,1.4338
E06000005,E08000031,1.171
E06000005,E08000032,12.9421
E06000005,E08000033,4.4359
E06000005,E08000034,11.9238
E06000005,E08000035,41.0071
E06000005,E08000036,22.026899999999998
E06000005,E08000037,38.8119
E06000005,E09000002,2.4402999999999997
E06000005,E09000003,9.6135
E06000005,E09000004,1.3826
E06000005,E09000007,2.5049
E06000005,E09000008,4.2014
E06000005,E09000009,2.5923
E06000005,E09000011,1.2766
E06000005,E09000012,2.6513
E06000005,E09000013,3.8794999999999997
E06000005,E09000014,1.366
E06000005,E09000015,1.3362
E06000005,E09000017,3.5025
E06000005,E09000018,3.8580999999999994
E06000005,E09000019,5.0922
E06000005,E09000022,9.491
E06000005,E09000023,2.3783
E06000005,E09000025,2.6264000000000003
E06000005,E09000026,2.3666
E06000005,E09000028,2.315
E06000005,E09000029,5.2294
E06000005,E09000030,2.6266
E06000005,E09000031,3.5404000000000004
E06000005,E09000032,2.6752000000000002
E06000005,E09000033,1.1962
E06000005,W06000005,1.506
E06000005,W06000006,1.5215
E06000005,W06000010,1.3644
E06000005,W06000014,1.5326
E06000005,W06000015,10.613999999999999
E06000005,W06000016,2.9483
E06000005,W06000018,3.043
E06000005,W06000021,1.4757
E06000005,W06000022,1.5029
E06000005,W06000023,1.3781
E06000006,E06000003,1.4449
E06000006,E06000004,2.9046
E06000006,E06000006,3736.7914686746985
E06000006,E06000007,422.69919999999996
E06000006,E06000008,15.0332
E06000006,E06000009,14.3433
E06000006,E06000010,1.194
E06000006,E06000011,3.5751
E06000006,E06000013,2.0783
E06000006,E06000014,5.111700000000001
E06000006,E06000015,4.5827
E06000006,E06000016,1.4527
E06000006,E06000018,2.9268
E06000006,E06000019,1.4924
E06000006,E06000020,4.7601
E06000006,E06000021,6.833799999999999
E06000006,E06000023,4.1126000000000005
E06000006,E06000024,4.1593
E06000006,E06000025,1.3451
E06000006,E06000026,1.2896
E06000006,E06000027,1.2643
E06000006,E06000030,5.2072
E06000006,E06000031,1.2624
E06000006,E06000032,1.3874
E06000006,E06000033,1.1471
E06000006,E06000034,1.1461
E06000006,E06000035,1.4433
E06000006,E06000038,2.5478
E06000006,E06000042,2.6333
E06000006,E06000043,1.5873
E06000006,E06000044,1.2103
E06000006,E06000045,6.2206
E06000006,E06000046,2.3731
E06000006,E06000047,16.2907
E06000006,E06000049,51.7767
E06000006,E06000050,357.6553
E06000006,E06000051,16.613
E06000006,E06000052,9.1722
E06000006,E06000053,2.7785
E06000006,E06000054,12.4414
E06000006,E06000057,4.1162
E06000006,E06000058,1.5987
E06000006,E06000060,5.231
E06000006,E06000062,4.0011
E06000006,E06000063,16.064500000000002
E06000006,E06000064,21.8692
E06000006,E06000065,16.6221
E06000006,E06000066,5.8303
E06000006,E07000011,2.5237
E06000006,E07000012,2.5149999999999997
E06000006,E07000032,3.1229
E06000006,E07000034,2.9814
E06000006,E07000035,4.513
E06000006,E07000036,4.6545000000000005
E06000006,E07000037,8.957699999999999
E06000006,E07000039,1.5533
E06000006,E07000042,1.271
E06000006,E07000043,4.1602
E06000006,E07000046,1.2689
E06000006,E07000061,3.1677
E06000006,E07000063,1.6927
E06000006,E07000066,2.3045999999999998
E06000006,E07000071,1.4849
E06000006,E07000072,2.971
E06000006,E07000078,2.9495
E06000006,E07000082,1.4762
E06000006,E07000084,1.2335
E06000006,E07000086,1.2213
E06000006,E07000089,2.5138999999999996
E06000006,E07000091,1.2294
E06000006,E07000092,2.4561
E06000006,E07000094,2.4251
E06000006,E07000096,1.6281
E06000006,E07000099,1.2954
E06000006,E07000103,1.2792
E06000006,E07000106,1.3924
E06000006,E07000109,1.4521
E06000006,E07000116,1.4346
E06000006,E07000117,25.7087
E06000006,E07000118,11.918899999999999
E06000006,E07000119,9.6548
E06000006,E07000120,4.5483
E06000006,E07000121,9.753499999999999
E06000006,E07000122,13.597700000000001
E06000006,E07000123,12.762599999999999
E06000006,E07000125,6.0659
E06000006,E07000126,18.5227
E06000006,E07000127,42.6277
E06000006,E07000128,32.079899999999995
E06000006,E07000129,2.875
E06000006,E07000130,2.8761
E06000006,E07000134,2.8345000000000002
E06000006,E07000136,1.4552
E06000006,E07000138,1.4678
E06000006,E07000142,2.8551
E06000006,E07000143,1.4264
E06000006,E07000147,1.4113
E06000006,E07000148,4.2515
E06000006,E07000149,1.4222
E06000006,E07000170,7.3931
E06000006,E07000171,1.4551
E06000006,E07000172,1.461
E06000006,E07000173,2.9238999999999997
E06000006,E07000175,4.2816
E06000006,E07000176,4.5258
E06000006,E07000177,2.6831
E06000006,E07000178,2.6612999999999998
E06000006,E07000180,1.3223
E06000006,E07000181,2.6677
E06000006,E07000192,2.4585999999999997
E06000006,E07000194,1.2367
E06000006,E07000195,4.168699999999999
E06000006,E07000197,4.9721
E06000006,E07000198,1.3733
E06000006,E07000203,1.1495
E06000006,E07000208,2.3314
E06000006,E07000209,1.1819
E06000006,E07000213,1.1738
E06000006,E07000215,1.2055
E06000006,E07000216,1.1792
E06000006,E07000219,1.4575
E06000006,E07000220,1.5174
E06000006,E07000222,2.8674
E06000006,E07000224,1.3874
E06000006,E07000226,1.3901
E06000006,E07000227,2.7452
E06000006,E07000235,1.3277
E06000006,E07000236,2.6776
E06000006,E07000239,1.3428
E06000006,E07000240,1.2047
E06000006,E07000241,2.5436
E06000006,E07000242,1.2883
E06000006,E07000243,1.2724
E06000006,E07000244,2.2709
E06000006,E07000245,1.137
E06000006,E08000001,37.7258
E06000006,E08000002,10.6158
E06000006,E08000003,63.1413
E06000006,E08000004,10.9161
E06000006,E08000005,11.9859
E06000006,E08000006,43.6353
E06000006,E08000007,17.1163
E06000006,E08000008,20.456000000000003
E06000006,E08000009,28.5534
E06000006,E08000010,78.02289999999999
E06000006,E08000011,243.92520000000002
E06000006,E08000012,469.69539999999995
E06000006,E08000013,270.2657
E06000006,E08000014,113.68280000000001
E06000006,E08000015,93.22919999999999
E06000006,E08000016,5.6091
E06000006,E08000017,1.4721
E06000006,E08000018,1.2329
E06000006,E08000019,6.1597
E06000006,E08000021,7.452999999999999
E06000006,E08000022,4.9688
E06000006,E08000023,1.3599
E06000006,E08000024,5.108499999999999
E06000006,E08000025,24.8046
E06000006,E08000026,5.1031
E06000006,E08000027,4.6889
E06000006,E08000029,1.7043
E06000006,E08000030,2.3304
E06000006,E08000031,5.9922
E06000006,E08000032,14.889
E06000006,E08000033,10.0298
E06000006,E08000034,10.157499999999999
E06000006,E08000035,22.839599999999997
E06000006,E08000036,8.7668
E06000006,E08000037,1.3148
E06000006,E09000003,2.7408
E06000006,E09000004,1.2841
E06000006,E09000005,4.072100000000001
E06000006,E09000007,4.694100000000001
E06000006,E09000008,2.2891000000000004
E06000006,E09000009,1.4578
E06000006,E09000010,1.3742
E06000006,E09000011,1.2888
E06000006,E09000012,1.4338
E06000006,E09000013,2.9238
E06000006,E09000014,5.4953
E06000006,E09000017,5.9756
E06000006,E09000019,3.1599
E06000006,E09000021,2.2603999999999997
E06000006,E09000022,1.1855
E06000006,E09000023,3.5710999999999995
E06000006,E09000024,1.2636
E06000006,E09000025,2.8053
E06000006,E09000026,1.134
E06000006,E09000029,1.2521
E06000006,E09000030,1.435
E06000006,E09000031,1.1247
E06000006,E09000032,2.4997
E06000006,E09000033,1.3108
E06000006,W06000001,17.8954
E06000006,W06000002,10.0906
E06000006,W06000003,28.938200000000002
E06000006,W06000004,22.799500000000002
E06000006,W06000005,52.8387
E06000006,W06000006,12.569600000000001
E06000006,W06000008,3.0348
E06000006,W06000010,3.0216
E06000006,W06000011,4.7671
E06000006,W06000012,1.5926
E06000006,W06000014,3.6206000000000005
E06000006,W06000015,4.7403
E06000006,W06000016,1.1631
E06000006,W06000022,1.6297
E06000007,E06000001,2.919
E06000007,E06000003,2.9021
E06000007,E06000004,14.6091
E06000007,E06000005,9.705300000000001
E06000007,E06000006,526.8888
E06000007,E06000007,5061.683591412214
E06000007,E06000008,27.1264
E06000007,E06000009,33.697199999999995
E06000007,E06000010,9.593
E06000007,E06000011,3.6698999999999997
E06000007,E06000012,6.296399999999999
E06000007,E06000013,7.3124
E06000007,E06000014,6.383900000000001
E06000007,E06000015,10.831
E06000007,E06000016,8.6969
E06000007,E06000018,8.8036
E06000007,E06000019,3.0121
E06000007,E06000020,9.4407
E06000007,E06000021,21.8367
E06000007,E06000022,12.406999999999998
E06000007,E06000023,12.3945
E06000007,E06000024,5.4851
E06000007,E06000025,8.256
E06000007,E06000026,7.629
E06000007,E06000027,3.8158999999999996
E06000007,E06000030,8.9222
E06000007,E06000031,7.5942
E06000007,E06000032,4.181
E06000007,E06000035,2.8765
E06000007,E06000036,1.2827
E06000007,E06000038,6.378699999999999
E06000007,E06000040,2.5727
E06000007,E06000041,9.0094
E06000007,E06000042,11.695599999999999
E06000007,E06000043,3.1928
E06000007,E06000044,2.4741
E06000007,E06000045,2.4689
E06000007,E06000046,3.6934
E06000007,E06000047,19.596799999999998
E06000007,E06000049,304.16970000000003
E06000007,E06000050,519.4239
E06000007,E06000051,35.7213
E06000007,E06000052,21.1408
E06000007,E06000054,1.8173
E06000007,E06000055,8.3488
E06000007,E06000056,1.3818
E06000007,E06000057,30.1303
E06000007,E06000058,8.1273
E06000007,E06000059,6.422899999999999
E06000007,E06000060,17.0618
E06000007,E06000061,7.9933000000000005
E06000007,E06000062,12.1679
E06000007,E06000063,21.7818
E06000007,E06000064,46.3583
E06000007,E06000065,48.477199999999996
E06000007,E06000066,20.1426
E06000007,E07000008,8.8542
E06000007,E07000009,6.410699999999999
E06000007,E07000010,1.2687
E06000007,E07000011,2.4943999999999997
E06000007,E07000012,7.5866999999999996
E06000007,E07000032,1.5172
E06000007,E07000033,2.9610000000000003
E06000007,E07000034,2.9641
E06000007,E07000035,3.0117000000000003
E06000007,E07000036,3.0976999999999997
E06000007,E07000037,16.5471
E06000007,E07000038,5.9604
E06000007,E07000039,9.3898
E06000007,E07000040,6.3809000000000005
E06000007,E07000041,2.5271
E06000007,E07000042,5.0538
E06000007,E07000043,5.0852
E06000007,E07000045,5.0409
E06000007,E07000046,1.2884
E06000007,E07000047,1.2666
E06000007,E07000063,4.7453
E06000007,E07000065,3.1748000000000003
E06000007,E07000068,1.0659
E06000007,E07000069,1.1454
E06000007,E07000070,5.9169
E06000007,E07000071,1.4749
E06000007,E07000075,1.1553
E06000007,E07000076,4.4444
E06000007,E07000077,2.9265999999999996
E06000007,E07000078,7.2564
E06000007,E07000079,2.8590999999999998
E06000007,E07000082,7.2754
E06000007,E07000083,4.3542
E06000007,E07000084,2.4675000000000002
E06000007,E07000085,2.4414
E06000007,E07000086,4.9402
E06000007,E07000087,2.4359
E06000007,E07000088,6.2318999999999996
E06000007,E07000090,1.2238
E06000007,E07000091,1.2286
E06000007,E07000092,1.2168
E06000007,E07000093,2.426
E06000007,E07000094,1.2302
E06000007,E07000095,1.279
E06000007,E07000096,1.276
E06000007,E07000098,2.5549999999999997
E06000007,E07000099,1.2568
E06000007,E07000103,1.2709
E06000007,E07000106,1.4357
E06000007,E07000107,1.4425
E06000007,E07000113,2.8853
E06000007,E07000115,1.4458
E06000007,E07000117,10.5547
E06000007,E07000118,29.3724
E06000007,E07000119,32.1099
E06000007,E07000120,3.0284
E06000007,E07000121,20.8444
E06000007,E07000122,10.2887
E06000007,E07000123,57.7383
E06000007,E07000124,12.1407
E06000007,E07000125,13.507000000000001
E06000007,E07000126,34.4786
E06000007,E07000127,58.2889
E06000007,E07000128,27.162300000000002
E06000007,E07000129,1.4639
E06000007,E07000130,8.7351
E06000007,E07000131,4.3658
E06000007,E07000132,1.4371
E06000007,E07000133,1.5255
E06000007,E07000134,4.3569
E06000007,E07000136,2.9409
E06000007,E07000137,7.305400000000001
E06000007,E07000138,2.9657999999999998
E06000007,E07000139,1.4661
E06000007,E07000140,4.3406
E06000007,E07000141,4.4002
E06000007,E07000142,7.2888
E06000007,E07000147,5.6724
E06000007,E07000148,7.1184
E06000007,E07000149,2.8352000000000004
E06000007,E07000170,4.4309
E06000007,E07000171,4.3865
E06000007,E07000172,4.3918
E06000007,E07000173,4.4024
E06000007,E07000174,2.9478
E06000007,E07000175,1.4595
E06000007,E07000176,2.9336
E06000007,E07000177,2.6539
E06000007,E07000178,6.5562
E06000007,E07000179,5.2506
E06000007,E07000180,1.3435
E06000007,E07000181,3.9835000000000003
E06000007,E07000192,1.2445
E06000007,E07000193,4.947100000000001
E06000007,E07000194,3.7220999999999997
E06000007,E07000195,17.7765
E06000007,E07000196,3.7377000000000002
E06000007,E07000197,12.442499999999999
E06000007,E07000198,4.116
E06000007,E07000199,7.4406
E06000007,E07000200,2.4504
E06000007,E07000202,3.4462
E06000007,E07000203,2.2104
E06000007,E07000207,1.1902
E06000007,E07000209,3.5597
E06000007,E07000210,1.1854
E06000007,E07000211,3.5083
E06000007,E07000212,2.4244000000000003
E06000007,E07000214,1.1882
E06000007,E07000215,1.172
E06000007,E07000217,1.172
E06000007,E07000219,1.4337
E06000007,E07000220,7.160900000000001
E06000007,E07000221,7.1677
E06000007,E07000222,4.2839
E06000007,E07000226,1.3954
E06000007,E07000227,2.7459
E06000007,E07000228,2.7782999999999998
E06000007,E07000229,4.119
E06000007,E07000234,1.3603
E06000007,E07000238,2.6786000000000003
E06000007,E07000239,2.6978
E06000007,E07000240,3.8101000000000003
E06000007,E07000241,1.2853
E06000007,E07000243,1.2895
E06000007,E07000244,3.4328
E06000007,E07000245,4.5908
E06000007,E08000001,63.42959999999999
E06000007,E08000002,39.7374
E06000007,E08000003,200.7007
E06000007,E08000004,27.1265
E06000007,E08000005,28.150599999999997
E06000007,E08000006,170.4303
E06000007,E08000007,86.2614
E06000007,E08000008,37.961200000000005
E06000007,E08000009,172.0863
E06000007,E08000010,474.7418
E06000007,E08000011,109.6608
E06000007,E08000012,249.66879999999998
E06000007,E08000013,742.8896000000001
E06000007,E08000014,93.7397
E06000007,E08000015,58.141799999999996
E06000007,E08000016,14.066399999999998
E06000007,E08000017,10.3674
E06000007,E08000018,7.500100000000001
E06000007,E08000019,43.0095
E06000007,E08000021,12.407699999999998
E06000007,E08000022,4.9465
E06000007,E08000023,6.5476
E06000007,E08000024,3.8213000000000004
E06000007,E08000025,21.8561
E06000007,E08000026,8.4718
E06000007,E08000027,2.1979
E06000007,E08000028,7.4971000000000005
E06000007,E08000029,5.9862
E06000007,E08000030,13.7075
E06000007,E08000031,3.6028000000000002
E06000007,E08000032,24.092100000000002
E06000007,E08000033,16.4729
